ID,Flight Number,Origin Airport,Origin Code,Destination Airport,Destination Code,Departing Date,Departing Time,Duration,Distance,Time Zone Difference,Arrival Date,Arrival Time,Flight Type, Surcharge,Food Served,Route Cost,Miner Points,Total Seats,First Class Seats,Business Class Seats,Main Cabin Seats,First Class Price,Business Class Price,Main Cabin Price,First Class Seats Sold,Business Class Seats Sold,Main Cabin Seats Sold,Total First Class Revenue,Total Business Class Revenue,Total Main Cabin Revenue
637,237637,El Paso International Airport,ELP,Los Angeles International Airport,LAX,3/30/23,5:30 AM,113,714,-1,3/30/23,6:23 AM,Domestic,0,false,14000,1428,163,13,58,72,3145,893,353,0,2,18,0.0,451.65,1956.3750000000002
638,238638,El Paso International Airport,ELP,Los Angeles International Airport,LAX,3/30/23,8:25 AM,113,714,-1,3/30/23,9:18 AM,Domestic,0,false,14000,1428,149,11,31,92,2302,1078,500,0,15,0,0.0,3973.2000000000003,0.0
639,230639,El Paso International Airport,ELP,Los Angeles International Airport,LAX,3/30/23,12:10 PM,113,714,-1,3/30/23,1:03 PM,Domestic,0,false,14000,1428,161,8,53,92,1292,1017,245,4,0,4,2623.05,0.0,271.425
640,231640,Los Angeles International Airport,LAX,El Paso International Airport,ELP,3/30/23,5:30 AM,113,714,1,3/30/23,8:23 AM,Domestic,0,false,10513,1428,151,6,40,91,1580,909,294,3,5,6,2420.1000000000004,1123.7125,503.84999999999997
641,232641,Los Angeles International Airport,LAX,El Paso International Airport,ELP,3/30/23,8:25 AM,113,714,1,3/30/23,11:18 AM,Domestic,0,false,10513,1428,155,0,31,102,1202,764,332,8,14,0,4795.575,2793.8749999999995,0.0
400,234400,Harry Reid International Airport,LAS,El Paso International Airport,ELP,3/27/23,5:30 AM,97,582,1,3/27/23,8:07 AM,Domestic,0,false,16242,1164,170,9,52,95,2255,555,343,0,5,9,0.0,746.7624999999999,830.9624999999999
642,233642,Los Angeles International Airport,LAX,El Paso International Airport,ELP,3/30/23,12:10 PM,113,714,1,3/30/23,3:03 PM,Domestic,0,false,10513,1428,165,13,60,92,2956,1149,359,0,0,0,0.0,0.0,0.0
643,234643,El Paso International Airport,ELP,Chicago International Airport,ORD,3/30/23,5:30 AM,176,1235,1,3/30/23,9:26 AM,Domestic,0,false,10706,2470,151,15,33,93,2539,802,415,0,8,2,0.0,1585.3500000000001,225.075
401,235401,Harry Reid International Airport,LAS,El Paso International Airport,ELP,3/27/23,8:25 AM,97,582,1,3/27/23,11:02 AM,Domestic,0,false,16242,1164,158,15,48,69,2831,844,261,0,10,16,0.0,2214.45,1181.5375
644,235644,El Paso International Airport,ELP,Chicago International Airport,ORD,3/30/23,8:25 AM,176,1235,1,3/30/23,12:21 PM,Domestic,0,false,10706,2470,174,3,55,96,2774,717,246,6,6,8,7956.25,1072.075,553.9499999999999
402,236402,Harry Reid International Airport,LAS,El Paso International Airport,ELP,3/27/23,12:10 PM,97,582,1,3/27/23,2:47 PM,Domestic,0,false,16242,1164,152,12,37,94,2160,747,517,0,4,5,0.0,801.6999999999999,673.5374999999999
645,236645,El Paso International Airport,ELP,Chicago International Airport,ORD,3/30/23,12:10 PM,176,1235,1,3/30/23,4:06 PM,Domestic,0,false,10706,2470,137,5,30,67,1919,553,268,5,10,20,4715.475,1437.8375,1489.6499999999996
646,237646,Chicago International Airport,ORD,El Paso International Airport,ELP,3/30/23,5:30 AM,176,1235,-1,3/30/23,7:26 AM,Domestic,0,false,19778,2470,167,11,62,91,1940,810,541,0,0,3,0.0,0.0,419.0125
647,238647,Chicago International Airport,ORD,El Paso International Airport,ELP,3/30/23,8:25 AM,176,1235,-1,3/30/23,10:21 AM,Domestic,0,false,19778,2470,154,4,54,86,1711,982,487,4,6,0,3290.05,1523.75,0.0
648,230648,Chicago International Airport,ORD,El Paso International Airport,ELP,3/30/23,12:10 PM,176,1235,-1,3/30/23,2:06 PM,Domestic,0,false,19778,2470,145,10,40,79,2630,1191,210,0,0,16,0.0,0.0,973.3749999999999
649,231649,El Paso International Airport,ELP,Hartsfield-Jackson Atlanta International Airport,ATL,3/30/23,5:30 AM,181,1280,2,3/30/23,10:31 AM,Domestic,0,false,11291,2560,161,3,52,96,1397,1147,377,5,5,0,3519.4750000000004,1478.9,0.0
1088,2381088,El Paso International Airport,ELP,Los Angeles International Airport,LAX,4/4/23,8:25 AM,113,714,-1,4/4/23,9:18 AM,Domestic,0,false,14000,1428,159,12,57,79,1661,1075,522,0,5,6,0.0,1388.4,833.25
1087,2371087,El Paso International Airport,ELP,Los Angeles International Airport,LAX,4/4/23,5:30 AM,113,714,-1,4/4/23,6:23 AM,Domestic,0,false,14000,1428,156,10,48,94,3441,937,388,0,2,2,0.0,496.34999999999997,221.85
1086,2361086,Dallas/Ft. Worth International Airport,DFW,El Paso International Airport,ELP,4/4/23,12:10 PM,94,551,-1,4/4/23,12:44 PM,Domestic,0,false,19082,1102,167,9,56,76,2649,867,494,0,6,20,0.0,1347.8874999999998,2638.1000000000004
1085,2351085,Dallas/Ft. Worth International Airport,DFW,El Paso International Airport,ELP,4/4/23,8:25 AM,94,551,-1,4/4/23,8:59 AM,Domestic,0,false,19082,1102,156,12,42,87,3436,1126,320,0,8,7,0.0,2312.4500000000003,618.175
1084,2341084,Dallas/Ft. Worth International Airport,DFW,El Paso International Airport,ELP,4/4/23,5:30 AM,94,551,-1,4/4/23,6:04 AM,Domestic,0,false,19082,1102,171,6,61,86,2706,651,383,4,1,13,5450.049999999999,184.0,1316.6125
1083,2331083,El Paso International Airport,ELP,Dallas/Ft. Worth International Airport,DFW,4/4/23,12:10 PM,94,551,1,4/4/23,2:44 PM,Domestic,0,false,11686,1102,157,11,44,92,2105,1055,415,0,3,7,0.0,783.8124999999999,796.75
1082,2321082,El Paso International Airport,ELP,Dallas/Ft. Worth International Airport,DFW,4/4/23,8:25 AM,94,551,1,4/4/23,10:59 AM,Domestic,0,false,11686,1102,169,9,47,103,2823,590,348,2,8,0,2708.375,1196.4499999999998,0.0
1081,2311081,El Paso International Airport,ELP,Dallas/Ft. Worth International Airport,DFW,4/4/23,5:30 AM,94,551,1,4/4/23,8:04 AM,Domestic,0,false,11686,1102,165,8,51,92,1499,1035,203,0,11,3,0.0,2848.2625000000003,184.7
650,232650,El Paso International Airport,ELP,Hartsfield-Jackson Atlanta International Airport,ATL,3/30/23,8:25 AM,181,1280,2,3/30/23,1:26 PM,Domestic,0,false,11291,2560,173,10,64,98,1382,880,453,1,0,0,713.75,0.0,0.0
651,233651,El Paso International Airport,ELP,Hartsfield-Jackson Atlanta International Airport,ATL,3/30/23,12:10 PM,181,1280,2,3/30/23,5:11 PM,Domestic,0,false,11291,2560,175,8,62,97,2040,806,505,5,1,2,5145.15,224.25,267.825
652,234652,Hartsfield-Jackson Atlanta International Airport,ATL,El Paso International Airport,ELP,3/30/23,5:30 AM,181,1280,-2,3/30/23,6:31 AM,Domestic,0,false,10990,2560,152,9,39,89,3011,1083,477,0,9,6,0.0,2521.4500000000003,777.0374999999999
653,235653,Hartsfield-Jackson Atlanta International Airport,ATL,El Paso International Airport,ELP,3/30/23,8:25 AM,181,1280,-2,3/30/23,9:26 AM,Domestic,0,false,10990,2560,165,11,51,85,2786,937,385,0,10,8,0.0,2432.8,831.9499999999999
654,236654,Hartsfield-Jackson Atlanta International Airport,ATL,El Paso International Airport,ELP,3/30/23,12:10 PM,181,1280,-2,3/30/23,1:11 PM,Domestic,0,false,10990,2560,156,4,41,83,1424,988,362,11,1,16,7945.049999999999,269.75,1571.8999999999999
655,237655,El Paso International Airport,ELP,John F. Kennedy International Airport,JFK,3/30/23,5:30 AM,256,1903,2,3/30/23,11:46 AM,Domestic,0,false,16215,3806,151,10,47,87,2083,813,376,0,1,6,0.0,216.8625,648.375
656,238656,El Paso International Airport,ELP,John F. Kennedy International Airport,JFK,3/30/23,8:25 AM,256,1903,2,3/30/23,2:41 PM,Domestic,0,false,16215,3806,155,11,52,72,3412,898,411,0,5,15,0.0,1112.5500000000002,1670.45
415,231415,Orlando International Airport,ORL,Los Angeles International Airport,LAX,3/27/23,5:30 AM,281,1927,-3,3/27/23,7:11 AM,Domestic,0,false,70024,3854,160,8,50,86,2399,743,122,1,2,13,1162.825,400.84999999999997,512.175
657,230657,El Paso International Airport,ELP,John F. Kennedy International Airport,JFK,3/30/23,12:10 PM,256,1903,2,3/30/23,6:26 PM,Domestic,0,false,16215,3806,156,4,42,101,2484,959,454,6,0,3,7522.9,0.0,375.95
658,231658,John F. Kennedy International Airport,JFK,El Paso International Airport,ELP,3/30/23,5:30 AM,256,1903,-2,3/30/23,7:46 AM,Domestic,0,false,12213,3806,164,10,40,82,1450,1127,521,2,8,22,1406.8750000000002,2317.4500000000003,4182.974999999999
416,232416,Orlando International Airport,ORL,Los Angeles International Airport,LAX,3/27/23,8:25 AM,281,1927,-3,3/27/23,10:06 AM,Domestic,0,false,70024,3854,146,12,47,83,1579,922,148,0,0,4,0.0,0.0,180.70000000000002
659,232659,John F. Kennedy International Airport,JFK,El Paso International Airport,ELP,3/30/23,8:25 AM,256,1903,-2,3/30/23,10:41 AM,Domestic,0,false,12213,3806,158,15,42,89,3282,748,150,0,7,5,0.0,1300.9250000000002,758.675
417,233417,Orlando International Airport,ORL,Los Angeles International Airport,LAX,3/27/23,12:10 PM,281,1927,-3,3/27/23,1:51 PM,Domestic,0,false,70024,3854,167,7,46,95,1213,1094,241,4,15,0,2484.7000000000003,4103.3,0.0
418,234418,Los Angeles International Airport,LAX,Orlando International Airport,ORL,3/27/23,5:30 AM,281,1927,3,3/27/23,1:11 PM,Domestic,0,false,71901,3854,174,10,45,91,3198,848,289,4,11,13,6436.549999999999,2312.4,1044.375
419,235419,Los Angeles International Airport,LAX,Orlando International Airport,ORL,3/27/23,8:25 AM,281,1927,3,3/27/23,4:06 PM,Domestic,0,false,71901,3854,159,6,52,90,1840,690,466,4,0,7,3536.1000000000004,0.0,873.0749999999999
1091,2321091,Los Angeles International Airport,LAX,El Paso International Airport,ELP,4/4/23,8:25 AM,113,714,1,4/4/23,11:18 AM,Domestic,0,false,10513,1428,170,14,55,93,2731,684,320,0,4,4,0.0,2775.05,371.325
1090,2311090,Los Angeles International Airport,LAX,El Paso International Airport,ELP,4/4/23,5:30 AM,113,714,1,4/4/23,8:23 AM,Domestic,0,false,10513,1428,154,15,48,82,2040,877,270,0,6,3,0.0,1365.75,245.475
1099,2311099,El Paso International Airport,ELP,Hartsfield-Jackson Atlanta International Airport,ATL,4/4/23,5:30 AM,181,1280,2,4/4/23,10:31 AM,Domestic,0,false,11291,2560,146,13,41,73,1981,1186,186,2,2,15,1909.9,638.5,780.125
1098,2301098,Chicago International Airport,ORD,El Paso International Airport,ELP,4/4/23,12:10 PM,176,1235,-1,4/4/23,2:06 PM,Domestic,0,false,19778,2470,168,-3,48,94,3276,952,389,12,16,1,19200.949999999997,3822.2,114.7375
1097,2381097,Chicago International Airport,ORD,El Paso International Airport,ELP,4/4/23,8:25 AM,176,1235,-1,4/4/23,10:21 AM,Domestic,0,false,19778,2470,175,15,64,93,2894,682,133,0,0,3,0.0,0.0,128.3125
1096,2371096,Chicago International Airport,ORD,El Paso International Airport,ELP,4/4/23,5:30 AM,176,1235,-1,4/4/23,7:26 AM,Domestic,0,false,19778,2470,175,11,57,91,1666,862,505,0,7,9,0.0,1527.725,1188.9875
1095,2361095,El Paso International Airport,ELP,Chicago International Airport,ORD,4/4/23,12:10 PM,176,1235,1,4/4/23,4:06 PM,Domestic,0,false,10706,2470,171,7,55,89,2110,801,264,4,4,12,4048.15,840.55,893.3499999999999
1094,2351094,El Paso International Airport,ELP,Chicago International Airport,ORD,4/4/23,8:25 AM,176,1235,1,4/4/23,12:21 PM,Domestic,0,false,10706,2470,163,10,59,74,1911,594,208,2,2,16,1843.4,325.34999999999997,996.55
1093,2341093,El Paso International Airport,ELP,Chicago International Airport,ORD,4/4/23,5:30 AM,176,1235,1,4/4/23,9:26 AM,Domestic,0,false,10706,2470,172,0,51,97,2279,800,212,11,8,5,12002.874999999998,1581.55,318.95000000000005
1092,2331092,Los Angeles International Airport,LAX,El Paso International Airport,ELP,4/4/23,12:10 PM,113,714,1,4/4/23,3:03 PM,Domestic,0,false,10513,1428,171,2,61,96,2715,907,500,6,0,6,8195.25,0.0,804.025
660,233660,John F. Kennedy International Airport,JFK,El Paso International Airport,ELP,3/30/23,12:10 PM,256,1903,-2,3/30/23,2:26 PM,Domestic,0,false,12213,3806,149,13,33,70,2861,709,248,0,18,15,0.0,3294.525,1053.975
661,234661,El Paso International Airport,ELP,Boston Logan International Airport,BOS,3/30/23,5:30 AM,275,2064,2,3/30/23,12:05 PM,Domestic,0,false,11994,4128,163,13,49,80,1232,1011,508,1,7,13,637.25,1839.75,1770.75
662,235662,El Paso International Airport,ELP,Boston Logan International Airport,BOS,3/30/23,8:25 AM,275,2064,2,3/30/23,3:00 PM,Domestic,0,false,11994,4128,149,8,48,91,1434,1189,463,0,2,0,0.0,591.3000000000001,0.0
420,236420,Los Angeles International Airport,LAX,Orlando International Airport,ORL,3/27/23,12:10 PM,281,1927,3,3/27/23,7:51 PM,Domestic,0,false,71901,3854,163,12,47,87,2100,773,489,3,11,3,3027.0000000000005,2165.225,382.91249999999997
421,237421,Boston Logan International Airport,BOS,Los Angeles International Airport,LAX,3/27/23,5:30 AM,326,2269,-3,3/27/23,7:56 AM,Domestic,0,true,51587,4538,169,12,32,84,2652,981,227,2,24,15,2679.35,5887.75,976.45
663,236663,El Paso International Airport,ELP,Boston Logan International Airport,BOS,3/30/23,12:10 PM,275,2064,2,3/30/23,6:45 PM,Domestic,0,false,11994,4128,155,8,49,82,2476,777,131,7,0,9,8720.85,0.0,376.45000000000005
664,237664,Boston Logan International Airport,BOS,El Paso International Airport,ELP,3/30/23,5:30 AM,275,2064,2,3/30/23,12:05 PM,Domestic,0,false,15119,4128,172,14,54,102,3478,751,336,0,1,1,0.0,209.0,105.25
422,238422,Boston Logan International Airport,BOS,Los Angeles International Airport,LAX,3/27/23,8:25 AM,326,2269,-3,3/27/23,10:51 AM,Domestic,0,true,51587,4538,154,11,41,99,1419,843,528,0,0,3,0.0,0.0,428.95
665,238665,Boston Logan International Airport,BOS,El Paso International Airport,ELP,3/30/23,8:25 AM,275,2064,2,3/30/23,3:00 PM,Domestic,0,false,15119,4128,157,6,48,83,2679,1167,143,4,7,9,5396.049999999999,2097.1,397.7625
423,230423,Boston Logan International Airport,BOS,Los Angeles International Airport,LAX,3/27/23,12:10 PM,326,2269,-3,3/27/23,2:36 PM,Domestic,0,true,51587,4538,151,12,35,87,3024,741,138,0,12,5,0.0,2285.1,207.675
424,231424,Los Angeles International Airport,LAX,Boston Logan International Airport,BOS,3/27/23,5:30 AM,326,2269,3,3/27/23,1:56 PM,Domestic,0,true,51892,4538,149,10,49,75,2198,681,406,1,2,12,1120.75,367.84999999999997,1296.85
666,230666,Boston Logan International Airport,BOS,El Paso International Airport,ELP,3/30/23,12:10 PM,275,2064,2,3/30/23,6:45 PM,Domestic,0,false,15119,4128,152,12,46,83,3490,697,316,0,0,11,0.0,0.0,965.375
667,231667,El Paso International Airport,ELP,Harry Reid International Airport,LAS,3/30/23,5:30 AM,97,582,-1,3/30/23,6:07 AM,Domestic,0,false,17071,1164,150,5,45,82,2323,741,332,3,5,10,3342.8750000000005,993.0874999999999,897.1999999999999
425,232425,Los Angeles International Airport,LAX,Boston Logan International Airport,BOS,3/27/23,8:25 AM,326,2269,3,3/27/23,4:51 PM,Domestic,0,true,51892,4538,166,7,50,94,1284,781,488,7,2,6,4340.1,417.84999999999997,785.3499999999999
1089,2301089,El Paso International Airport,ELP,Los Angeles International Airport,LAX,4/4/23,12:10 PM,113,714,-1,4/4/23,1:03 PM,Domestic,0,false,14000,1428,171,14,41,96,3114,685,235,1,13,6,1501.025,2279.75,401.025
668,232668,El Paso International Airport,ELP,Harry Reid International Airport,LAS,3/30/23,8:25 AM,97,582,-1,3/30/23,9:02 AM,Domestic,0,false,17071,1164,156,9,44,94,2007,1014,489,0,5,4,0.0,1311.65,527.55
426,233426,Los Angeles International Airport,LAX,Boston Logan International Airport,BOS,3/27/23,12:10 PM,326,2269,3,3/27/23,8:36 PM,Domestic,0,true,51892,4538,152,8,31,98,3007,587,194,1,11,3,1449.725,1685.7875,170.825
669,233669,El Paso International Airport,ELP,Harry Reid International Airport,LAS,3/30/23,12:10 PM,97,582,-1,3/30/23,12:47 PM,Domestic,0,false,17071,1164,144,8,41,83,1700,675,456,0,3,9,0.0,539.1999999999999,1072.5
670,234670,Harry Reid International Airport,LAS,El Paso International Airport,ELP,3/30/23,5:30 AM,97,582,1,3/30/23,8:07 AM,Domestic,0,false,16242,1164,166,6,44,104,3450,1112,312,3,9,0,5207.95,2514.8500000000004,0.0
671,235671,Harry Reid International Airport,LAS,El Paso International Airport,ELP,3/30/23,8:25 AM,97,582,1,3/30/23,11:02 AM,Domestic,0,false,16242,1164,160,8,41,90,3137,795,527,0,14,7,0.0,2753.375,977.6
672,236672,Harry Reid International Airport,LAS,El Paso International Airport,ELP,3/30/23,12:10 PM,97,582,1,3/30/23,2:47 PM,Domestic,0,false,16242,1164,160,12,51,86,2566,1020,175,0,5,6,0.0,1322.2000000000003,312.25
200,232200,El Paso International Airport,ELP,Hartsfield-Jackson Atlanta International Airport,ATL,3/25/23,8:25 AM,181,1280,2,3/25/23,1:26 PM,Domestic,0,false,11291,2560,149,11,41,94,1755,574,173,1,2,0,900.25,315.34999999999997,0.0
685,231685,Orlando International Airport,ORL,Los Angeles International Airport,LAX,3/30/23,5:30 AM,281,1927,-3,3/30/23,7:11 AM,Domestic,0,false,70024,3854,144,12,35,76,2568,698,136,2,5,14,2468.5,918.65,1104.8
201,233201,El Paso International Airport,ELP,Hartsfield-Jackson Atlanta International Airport,ATL,3/25/23,12:10 PM,181,1280,2,3/25/23,5:11 PM,Domestic,0,false,11291,2560,175,11,52,103,2023,1010,546,1,7,1,983.275,1841.0,159.25
202,234202,Hartsfield-Jackson Atlanta International Airport,ATL,El Paso International Airport,ELP,3/25/23,5:30 AM,181,1280,-2,3/25/23,6:31 AM,Domestic,0,false,10990,2560,154,15,42,78,1394,818,131,0,4,15,0.0,857.55,597.6875
686,232686,Orlando International Airport,ORL,Los Angeles International Airport,LAX,3/30/23,8:25 AM,281,1927,-3,3/30/23,10:06 AM,Domestic,0,false,70024,3854,163,12,52,88,1440,1049,147,0,0,11,0.0,0.0,492.51250000000005
203,235203,Hartsfield-Jackson Atlanta International Airport,ATL,El Paso International Airport,ELP,3/25/23,8:25 AM,181,1280,-2,3/25/23,9:26 AM,Domestic,0,false,10990,2560,158,4,46,73,1850,657,207,6,14,15,5600.75,2362.85,894.55
687,233687,Orlando International Airport,ORL,Los Angeles International Airport,LAX,3/30/23,12:10 PM,281,1927,-3,3/30/23,1:51 PM,Domestic,0,false,70024,3854,148,8,48,80,2683,654,138,0,0,12,0.0,0.0,523.125
688,234688,Los Angeles International Airport,LAX,Orlando International Airport,ORL,3/30/23,5:30 AM,281,1927,3,3/30/23,1:11 PM,Domestic,0,false,71901,3854,161,9,53,86,2100,622,426,0,7,6,0.0,1145.8500000000001,708.9
204,236204,Hartsfield-Jackson Atlanta International Airport,ATL,El Paso International Airport,ELP,3/25/23,12:10 PM,181,1280,-2,3/25/23,1:11 PM,Domestic,0,false,10990,2560,150,4,31,78,3429,653,234,4,22,11,6897.549999999999,3660.0625,741.525
205,237205,El Paso International Airport,ELP,John F. Kennedy International Airport,JFK,3/25/23,5:30 AM,256,1903,2,3/25/23,11:46 AM,Domestic,0,false,16215,3806,158,10,56,82,2055,773,265,0,3,7,0.0,615.1999999999999,497.93749999999994
689,235689,Los Angeles International Airport,LAX,Orlando International Airport,ORL,3/30/23,8:25 AM,281,1927,3,3/30/23,4:06 PM,Domestic,0,false,71901,3854,149,8,55,79,1291,630,134,0,0,7,0.0,0.0,301.175
206,238206,El Paso International Airport,ELP,John F. Kennedy International Airport,JFK,3/25/23,8:25 AM,256,1903,2,3/25/23,2:41 PM,Domestic,0,false,16215,3806,169,8,38,89,2491,825,398,0,19,15,0.0,3974.5750000000003,1610.35
207,230207,El Paso International Airport,ELP,John F. Kennedy International Airport,JFK,3/25/23,12:10 PM,256,1903,2,3/25/23,6:26 PM,Domestic,0,false,16215,3806,167,11,60,84,2115,1050,191,2,0,10,2038.6250000000002,0.0,570.8
208,231208,John F. Kennedy International Airport,JFK,El Paso International Airport,ELP,3/25/23,5:30 AM,256,1903,-2,3/25/23,7:46 AM,Domestic,0,false,12213,3806,146,11,44,80,3314,837,248,0,0,11,0.0,0.0,745.8499999999999
209,232209,John F. Kennedy International Airport,JFK,El Paso International Airport,ELP,3/25/23,8:25 AM,256,1903,-2,3/25/23,10:41 AM,Domestic,0,false,12213,3806,168,8,55,87,2604,737,277,0,3,15,0.0,560.0875,1125.3375
690,236690,Los Angeles International Airport,LAX,Orlando International Airport,ORL,3/30/23,12:10 PM,281,1927,3,3/30/23,7:51 PM,Domestic,0,false,71901,3854,174,8,58,103,2824,1136,499,0,5,0,0.0,1394.7,0.0
691,237691,Boston Logan International Airport,BOS,Los Angeles International Airport,LAX,3/30/23,5:30 AM,326,2269,-3,3/30/23,7:56 AM,Domestic,0,true,51587,4538,157,0,54,88,2050,734,242,8,1,6,8174.25,205.25,394.25
692,238692,Boston Logan International Airport,BOS,Los Angeles International Airport,LAX,3/30/23,8:25 AM,326,2269,-3,3/30/23,10:51 AM,Domestic,0,true,51587,4538,143,4,40,95,1673,612,339,4,0,0,3384.55,0.0,0.0
451,231451,El Paso International Airport,ELP,Dallas/Ft. Worth International Airport,DFW,3/28/23,5:30 AM,94,551,1,3/28/23,8:04 AM,Domestic,0,false,11686,1102,153,12,42,75,3198,659,507,1,11,12,1620.25,3288.7250000000004,1558.125
693,230693,Boston Logan International Airport,BOS,Los Angeles International Airport,LAX,3/30/23,12:10 PM,326,2269,-3,3/30/23,2:36 PM,Domestic,0,true,51587,4538,140,12,31,70,1733,1062,296,0,11,16,0.0,2974.2250000000004,1281.6499999999999
694,231694,Los Angeles International Airport,LAX,Boston Logan International Airport,BOS,3/30/23,5:30 AM,326,2269,3,3/30/23,1:56 PM,Domestic,0,true,51892,4538,172,15,58,93,2884,775,456,0,6,0,0.0,1189.3,0.0
452,232452,El Paso International Airport,ELP,Dallas/Ft. Worth International Airport,DFW,3/28/23,8:25 AM,94,551,1,3/28/23,10:59 AM,Domestic,0,false,11686,1102,154,10,34,93,1692,905,167,0,10,7,0.0,2349.8,332.16249999999997
210,233210,John F. Kennedy International Airport,JFK,El Paso International Airport,ELP,3/25/23,12:10 PM,256,1903,-2,3/25/23,2:26 PM,Domestic,0,false,12213,3806,154,10,44,68,2746,753,171,0,14,18,0.0,2684.1875,911.4125
211,234211,El Paso International Airport,ELP,Boston Logan International Airport,BOS,3/25/23,5:30 AM,275,2064,2,3/25/23,12:05 PM,Domestic,0,false,11994,4128,176,15,47,97,3067,1135,332,0,10,7,0.0,2782.275,630.425
695,232695,Los Angeles International Airport,LAX,Boston Logan International Airport,BOS,3/30/23,8:25 AM,326,2269,3,3/30/23,4:51 PM,Domestic,0,true,51892,4538,160,6,40,82,1348,1173,400,9,10,13,5996.0,2873.4750000000004,1339.4
453,233453,El Paso International Airport,ELP,Dallas/Ft. Worth International Airport,DFW,3/28/23,12:10 PM,94,551,1,3/28/23,2:44 PM,Domestic,0,false,11686,1102,164,12,42,100,3493,570,383,0,7,3,0.0,1002.15,319.7
454,234454,Dallas/Ft. Worth International Airport,DFW,El Paso International Airport,ELP,3/28/23,5:30 AM,94,551,-1,3/28/23,6:04 AM,Domestic,0,false,19082,1102,164,9,59,93,2310,1036,401,0,1,2,0.0,266.975,227.35
212,235212,El Paso International Airport,ELP,Boston Logan International Airport,BOS,3/25/23,8:25 AM,275,2064,2,3/25/23,3:00 PM,Domestic,0,false,11994,4128,149,12,42,94,2367,751,344,0,0,1,0.0,0.0,107.25
696,233696,Los Angeles International Airport,LAX,Boston Logan International Airport,BOS,3/30/23,12:10 PM,326,2269,3,3/30/23,8:36 PM,Domestic,0,true,51892,4538,162,13,55,61,1606,855,257,0,5,28,0.0,1123.475,2381.9249999999997
455,235455,Dallas/Ft. Worth International Airport,DFW,El Paso International Airport,ELP,3/28/23,8:25 AM,94,551,-1,3/28/23,8:59 AM,Domestic,0,false,19082,1102,161,8,44,93,2411,874,272,2,6,8,2316.975,1360.25,602.775
213,236213,El Paso International Airport,ELP,Boston Logan International Airport,BOS,3/25/23,12:10 PM,275,2064,2,3/25/23,6:45 PM,Domestic,0,false,11994,4128,150,12,39,72,2475,913,492,0,11,16,0.0,2477.4625,2067.325
214,237214,Boston Logan International Airport,BOS,El Paso International Airport,ELP,3/25/23,5:30 AM,275,2064,2,3/25/23,12:05 PM,Domestic,0,false,15119,4128,159,12,46,72,3035,712,532,1,12,16,1462.55,2223.125,5030.625
456,236456,Dallas/Ft. Worth International Airport,DFW,El Paso International Airport,ELP,3/28/23,12:10 PM,94,551,-1,3/28/23,12:44 PM,Domestic,0,false,19082,1102,163,10,61,92,3397,622,248,0,0,0,0.0,0.0,0.0
457,237457,El Paso International Airport,ELP,Los Angeles International Airport,LAX,3/28/23,5:30 AM,113,714,-1,3/28/23,6:23 AM,Domestic,0,false,14000,1428,163,8,56,88,1920,1055,306,0,2,9,0.0,555.35,737.0250000000001
215,238215,Boston Logan International Airport,BOS,El Paso International Airport,ELP,3/25/23,8:25 AM,275,2064,2,3/25/23,3:00 PM,Domestic,0,false,15119,4128,151,2,37,75,1689,1166,502,10,9,18,8278.625,2705.2,2292.8250000000003
458,238458,El Paso International Airport,ELP,Los Angeles International Airport,LAX,3/28/23,8:25 AM,113,714,-1,3/28/23,9:18 AM,Domestic,0,false,14000,1428,147,10,18,85,2935,716,173,3,31,0,4435.95,5789.2,0.0
216,230216,Boston Logan International Airport,BOS,El Paso International Airport,ELP,3/25/23,12:10 PM,275,2064,2,3/25/23,6:45 PM,Domestic,0,false,15119,4128,161,12,37,88,1360,608,473,0,14,10,0.0,2176.7,1269.8
217,231217,El Paso International Airport,ELP,Harry Reid International Airport,LAS,3/25/23,5:30 AM,97,582,-1,3/25/23,6:07 AM,Domestic,0,false,17071,1164,151,5,42,91,2788,1032,277,4,3,6,5614.549999999999,767.9,444.125
459,230459,El Paso International Airport,ELP,Los Angeles International Airport,LAX,3/28/23,12:10 PM,113,714,-1,3/28/23,1:03 PM,Domestic,0,false,14000,1428,167,6,58,93,1275,1075,303,5,4,1,3072.4,1114.0500000000002,98.0
218,232218,El Paso International Airport,ELP,Harry Reid International Airport,LAS,3/25/23,8:25 AM,97,582,-1,3/25/23,9:02 AM,Domestic,0,false,17071,1164,167,11,56,92,2450,630,429,1,3,4,1246.75,505.45,445.74999999999994
219,233219,El Paso International Airport,ELP,Harry Reid International Airport,LAS,3/25/23,12:10 PM,97,582,-1,3/25/23,12:47 PM,Domestic,0,false,17071,1164,156,14,30,90,1349,1178,448,0,17,5,0.0,5105.625,591.5999999999999
460,231460,Los Angeles International Airport,LAX,El Paso International Airport,ELP,3/28/23,5:30 AM,113,714,1,3/28/23,8:23 AM,Domestic,0,false,10513,1428,161,9,55,83,2838,852,150,1,6,7,1369.925,1323.225,318.34999999999997
461,232461,Los Angeles International Airport,LAX,El Paso International Airport,ELP,3/28/23,8:25 AM,113,714,1,3/28/23,11:18 AM,Domestic,0,false,10513,1428,139,5,34,84,3181,1053,478,4,9,3,6401.049999999999,2429.7375,373.65
220,234220,Harry Reid International Airport,LAS,El Paso International Airport,ELP,3/25/23,5:30 AM,97,582,1,3/25/23,8:07 AM,Domestic,0,false,16242,1164,146,10,33,82,2072,1143,304,2,7,12,1995.4,2014.25,981.0
